int logctl_get(): open '/dev/hwlog_switch' fail -1, 13. Permission denied

Note: log switch off, only log_main and log_events will have logs!
--------- beginning of /dev/log/main
08-08 14:16:30.105 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.105 W/System.err( 3061): com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.105 W/System.err( 3061): 	at 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.105 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.105 W/System.err( 3061): com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.105 W/System.err( 3061): 	at 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.105 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.105 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.105 W/System.err( 3061): 	at 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.105 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.105 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.105 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.105 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.105 W/System.err( 3061): android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.105 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.105 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: co.lvd.superuserjava.lang.IllegalArgumentException: Unknown package: com.mycompany.myapphhhhh
08-08 14:16:30.105 W/System.err( 3061): 	at 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.105 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.110 W/System.err( 3061): com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.110 W/System.err( 3061): huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.110 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.z4mod.z4root
08-08 14:16:30.110 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: com.baidu.superroot
08-08 14:16:30.110 W/System.err( 3061): com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at 
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.110 W/System.err( 3061): com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.110 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.corner23.android.universalandroot
08-08 14:16:30.110 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.baidu.superservice
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.110 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.110 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.110 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.110 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.110 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.110 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.115 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.sx
08-08 14:16:30.115 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.baiyi_mobile.easyroot
08-08 14:16:30.115 W/System.err( 3061): 	at 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.115 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.115 W/System.err( 3061): 	at 
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.115 W/System.err( 3061): huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.115 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.115 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.115 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.115 W/System.err( 3061): android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.115 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.115 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: co.lvdou.superuser
08-08 14:16:30.115 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.supere
08-08 14:16:30.115 W/System.err( 3061): 	at 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.115 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.115 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.115 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.115 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.115 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.115 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.115 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.115 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.115 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.115 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.115 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.115 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.super
08-08 14:16:30.115 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: co.lvdou.lwaxrdcyg
08-08 14:16:30.115 W/System.err( 3061): com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.120 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.sufewrgrthyh
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: co.lvdou.kgsitwncl
08-08 14:16:30.120 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.sufewkkfdfdalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: co.lvd.superuser
08-08 14:16:30.120 W/System.err( 3061): android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.120 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.120 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.120 W/System.err( 3061): com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.120 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.120 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.120 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.120 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.su0eeh
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.z4mod.z4root
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.125 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.125 W/System.err( 3061): android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.125 W/System.err( 3061): com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.125 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.125 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.corner23.android.universalandroot
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.su0bl3
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.125 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.125 W/System.err( 3061): android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.125 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.125 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.125 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.su.elite
08-08 14:16:30.125 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.sx
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.125 W/System.err( 3061): 	at 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): 	at android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.125 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
08-08 14:16:30.125 W/System.err( 3061): 	at android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.125 W/System.err( 3061): 	at huawei.com.android.server.pm.HwPackageManagerService.onTransact(HwPackageManagerService.java:361)com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.125 W/System.err( 3061): 	at 
08-08 14:16:30.125 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.130 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.130 W/System.err( 3061): android.os.Binder.transact(Binder.java:361)
08-08 14:16:30.130 W/System.err( 3061): 	at com.kingroot.hook.binder.BinderProxyBase.onTransact(SourceFile:34)
08-08 14:16:30.130 W/System.err( 3061): 	at android.os.Binder.execTransact(Binder.java:404)
08-08 14:16:30.130 W/System.err( 3061): 	at dalvik.system.NativeStart.run(Native Method)
08-08 14:16:30.130 W/System.err( 3061): java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.rootquanxian
08-08 14:16:30.130 W/System.err( 3061): 	at com.android.server.pm.Settings.getApplicationEnabledSettingLPr(Settings.java:2873)
08-08 14:16:30.130 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.getApplicationEnabledSetting(PackageManagerService.java:10917)
08-08 14:16:30.130 W/System.err( 3061): 	at java.lang.IllegalArgumentException: Unknown package: com.noshufou.android.supere
08-08 14:16:30.130 W/System.err( 3061): android.content.pm.IPackageManager$Stub.onTransact(IPackageManager.java:1081)
08-08 14:16:30.130 W/System.err( 3061): 	at com.android.server.pm.PackageManagerService.onTransact(PackageManagerService.java:1683)
